Address,Area,Frontage,Access Road,House direction,Balcony direction,Floors,Bedrooms,Bathrooms,Legal status,Furniture state,Price,Project,Street,Ward,District,Province,Price_per_m2,Is_Project,Area_group,Has_certificate
"Đường Huỳnh Tấn Phát, Xã Phú Xuân, Nhà Bè, Hồ Chí Minh",100.0,5.0,6.0,Unknown,Unknown,2.0,3.0,2.0,Have certificate,Full,4.6,,Đường Huỳnh Tấn Phát,Xã Phú Xuân,Nhà Bè,Hồ Chí Minh,0.046,0,80-120m²,1
"Đường Lạc Long Quân, Phường 1, Quận 11, Hồ Chí Minh",52.0,4.1,6.0,Unknown,Unknown,2.0,2.0,2.0,Have certificate,Unknown,6.3,,Đường Lạc Long Quân,Phường 1,Quận 11,Hồ Chí Minh,0.1212,0,50-80m²,1
"Dự án KĐT An Bình Tân, Phường Phước Long, Nha Trang, Khánh Hòa",100.0,5.0,8.75,Unknown,Unknown,3.0,3.0,4.0,Have certificate,Unknown,5.4,Dự án KĐT An Bình Tân,,Phường Phước Long,Nha Trang,Khánh Hòa,0.054,1,80-120m²,1
"1506/12/4, Đường Huỳnh Tấn Phát, Phường Phú Mỹ, Quận 7, Hồ Chí Minh",56.71,4.1,6.0,Unknown,Unknown,2.0,3.0,2.0,Have certificate,Unknown,4.65,,"1506/12/4, Đường Huỳnh Tấn Phát",Phường Phú Mỹ,Quận 7,Hồ Chí Minh,0.082,0,50-80m²,1
"Đường Quang Trung, Phường 8, Gò Vấp, Hồ Chí Minh",65.0,5.6,5.0,Tây - Bắc,Unknown,4.0,4.0,5.0,Unknown,Unknown,8.95,,Đường Quang Trung,Phường 8,Gò Vấp,Hồ Chí Minh,0.1377,0,50-80m²,0
"Đường Phan Đình Giót, Phường La Khê, Hà Đông, Hà Nội",34.5,4.0,3.0,Unknown,Unknown,4.0,4.0,4.0,Have certificate,Full,5.55,,Đường Phan Đình Giót,Phường La Khê,Hà Đông,Hà Nội,0.1609,0,<50m²,1
"Đường Phú Mỹ, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội",69.0,6.0,3.0,Unknown,Unknown,4.0,4.0,4.0,Have certificate,Full,9.0,,Đường Phú Mỹ,Phường Mỹ Đình 2,Nam Từ Liêm,Hà Nội,0.1304,0,50-80m²,1
"Đường Sư Vạn Hạnh, Phường Xương Huân, Nha Trang, Khánh Hòa",83.9,4.0,8.75,Unknown,Unknown,3.0,3.0,3.0,Have certificate,Unknown,5.8,,Đường Sư Vạn Hạnh,Phường Xương Huân,Nha Trang,Khánh Hòa,0.0691,0,80-120m²,1
"Đường Trần Phú, Phường Vĩnh Nguyên, Nha Trang, Khánh Hòa",79.0,6.0,3.0,Đông,Đông,1.0,3.0,1.0,Have certificate,Unknown,2.95,,Đường Trần Phú,Phường Vĩnh Nguyên,Nha Trang,Khánh Hòa,0.0373,0,50-80m²,1
"Đường Hùng Vương, Phường Tân Lập, Nha Trang, Khánh Hòa",40.0,4.0,8.75,Unknown,Unknown,2.0,2.0,2.0,Have certificate,Unknown,6.5,,Đường Hùng Vương,Phường Tân Lập,Nha Trang,Khánh Hòa,0.1625,0,<50m²,1
"Dự án Midori Park, Đường Lý Thái Tổ, Phường Hòa Phú, Thủ Dầu Một, Bình Dương",114.0,5.0,9.0,Unknown,Unknown,4.0,6.0,6.0,Have certificate,Unknown,8.55,Dự án Midori Park,Đường Lý Thái Tổ,Phường Hòa Phú,Thủ Dầu Một,Bình Dương,0.075,1,80-120m²,1
"Đường N5, Phường Thới Hòa, Bến Cát, Bình Dương",150.0,5.0,20.0,Tây,Tây,3.0,1.0,2.0,Have certificate,Unknown,8.9,,Đường N5,Phường Thới Hòa,Bến Cát,Bình Dương,0.0593,0,120-200m²,1
"Dự án KDC Long Hậu, Xã Long Hậu, Cần Giuộc, Long An",190.0,6.0,24.0,Đông,Unknown,2.0,4.0,3.0,Have certificate,Basic,5.35,Dự án KDC Long Hậu,,Xã Long Hậu,Cần Giuộc,Long An,0.0282,1,120-200m²,1
"Đường Cách Mạng Tháng Tám, Phường 2, Quận 10, Hồ Chí Minh",44.0,4.1,5.0,Unknown,Unknown,4.0,5.0,5.0,Have certificate,Full,7.3,,Đường Cách Mạng Tháng Tám,Phường 2,Quận 10,Hồ Chí Minh,0.1659,0,<50m²,1
"Dự án An Thạnh, Đường Thủ Khoa Huân, Phường An Thạnh, Thuận An, Bình Dương",227.5,10.0,5.0,Tây - Bắc,Tây,3.0,3.0,4.0,Have certificate,Basic,8.5,Dự án An Thạnh,Đường Thủ Khoa Huân,Phường An Thạnh,Thuận An,Bình Dương,0.0374,1,>200m²,1
"Phường Khương Trung, Thanh Xuân, Hà Nội",36.0,7.5,5.0,Unknown,Unknown,4.0,4.0,4.0,Have certificate,Full,6.55,,,Phường Khương Trung,Thanh Xuân,Hà Nội,0.1819,0,<50m²,1
"Đường Trần Quý, Phường 4, Quận 11, Hồ Chí Minh",31.3,4.1,6.0,Unknown,Unknown,3.0,3.0,3.0,Have certificate,Unknown,7.55,,Đường Trần Quý,Phường 4,Quận 11,Hồ Chí Minh,0.2412,0,<50m²,1
"Dự án KDC An Sương, Đường Nguyễn Văn Quá, Phường Tân Hưng Thuận, Quận 12, Hồ Chí Minh",60.0,4.0,7.0,Unknown,Unknown,2.0,3.0,3.0,Have certificate,Basic,5.3,Dự án KDC An Sương,Đường Nguyễn Văn Quá,Phường Tân Hưng Thuận,Quận 12,Hồ Chí Minh,0.0883,1,50-80m²,1
"Đường Huỳnh Văn Bánh, Phường 13, Phú Nhuận, Hồ Chí Minh",15.0,4.1,6.0,Unknown,Unknown,3.0,2.0,3.0,Have certificate,Basic,2.0,,Đường Huỳnh Văn Bánh,Phường 13,Phú Nhuận,Hồ Chí Minh,0.1333,0,<50m²,1
"Đường An Trung 6, Phường An Hải Tây, Sơn Trà, Đà Nẵng",50.0,4.8,5.5,Nam,Nam,3.0,3.0,3.0,Have certificate,Full,4.8,,Đường An Trung 6,Phường An Hải Tây,Sơn Trà,Đà Nẵng,0.096,0,<50m²,1
"Đường Trần Thanh Mại, Phường Phước Mỹ, Sơn Trà, Đà Nẵng",75.0,5.0,5.5,Đông,Đông,4.0,4.0,4.0,Have certificate,Full,7.6,,Đường Trần Thanh Mại,Phường Phước Mỹ,Sơn Trà,Đà Nẵng,0.1013,0,50-80m²,1
"79/21, Đường Tân Hòa Đông, Phường 14, Quận 6, Hồ Chí Minh",60.0,4.1,3.0,Unknown,Unknown,2.0,2.0,2.0,Have certificate,Full,4.79,,"79/21, Đường Tân Hòa Đông",Phường 14,Quận 6,Hồ Chí Minh,0.0798,0,50-80m²,1
"Phường 6, Quận 4, Hồ Chí Minh",32.0,4.1,6.0,Unknown,Unknown,1.0,1.0,1.0,Have certificate,Unknown,5.9,,,Phường 6,Quận 4,Hồ Chí Minh,0.1844,0,<50m²,1
"Đường Nguyễn Hữu Tiến, Phường Tây Thạnh, Tân Phú, Hồ Chí Minh",51.0,4.1,7.0,Unknown,Unknown,2.0,2.0,1.0,Have certificate,Basic,5.2,,Đường Nguyễn Hữu Tiến,Phường Tây Thạnh,Tân Phú,Hồ Chí Minh,0.102,0,50-80m²,1
"Đường Tô Ngọc Vân, Phường Thạnh Xuân, Quận 12, Hồ Chí Minh",50.0,4.0,5.0,Unknown,Unknown,3.0,4.0,4.0,Have certificate,Unknown,4.45,,Đường Tô Ngọc Vân,Phường Thạnh Xuân,Quận 12,Hồ Chí Minh,0.089,0,<50m²,1
"Đường Lô Tư, Phường Bình Hưng Hòa A, Bình Tân, Hồ Chí Minh",51.0,8.0,6.0,Đông,Đông,4.0,4.0,3.0,Have certificate,Full,5.2,,Đường Lô Tư,Phường Bình Hưng Hòa A,Bình Tân,Hồ Chí Minh,0.102,0,50-80m²,1
"Hẻm 103//, Đường Tân Thới Nhất 2, Phường Tân Thới Nhất, Quận 12, Hồ Chí Minh",25.0,3.5,3.0,Đông - Bắc,Đông - Bắc,3.0,2.0,2.0,Have certificate,Basic,2.65,,"Hẻm 103//, Đường Tân Thới Nhất 2",Phường Tân Thới Nhất,Quận 12,Hồ Chí Minh,0.106,0,<50m²,1
"Đường 55A, Phường Tân Tạo, Bình Tân, Hồ Chí Minh",64.0,4.1,6.0,Unknown,Unknown,3.0,3.0,3.0,Have certificate,Unknown,5.7,,Đường 55A,Phường Tân Tạo,Bình Tân,Hồ Chí Minh,0.0891,0,50-80m²,1
"Đường Nguyễn Thị Định, Phường  Thạnh Mỹ Lợi, Quận 2, Hồ Chí Minh",140.0,4.1,6.0,Unknown,Unknown,3.0,3.0,3.0,Have certificate,Unknown,9.8,,Đường Nguyễn Thị Định,Phường  Thạnh Mỹ Lợi,Quận 2,Hồ Chí Minh,0.07,0,120-200m²,1
"Dự án The Empire - Vinhomes Ocean Park 2, Xã Long Hưng, Văn Giang, Hưng Yên",56.0,4.0,20.0,Tây - Bắc,Đông - Nam,5.0,6.0,4.0,Unknown,Unknown,7.48,Dự án The Empire - Vinhomes Ocean Park 2,,Xã Long Hưng,Văn Giang,Hưng Yên,0.1336,1,50-80m²,0
"Xã Trung An, Mỹ Tho, Tiền Giang",80.1,5.0,4.0,Unknown,Unknown,2.0,3.0,2.0,Have certificate,Basic,1.45,,,Xã Trung An,Mỹ Tho,Tiền Giang,0.0181,0,80-120m²,1
"Phố Kim Mã, Phường Kim Mã, Ba Đình, Hà Nội",35.0,7.0,3.0,Tây,Tây,5.0,9.0,9.0,Have certificate,Unknown,6.6,,Phố Kim Mã,Phường Kim Mã,Ba Đình,Hà Nội,0.1886,0,<50m²,1
"Đường Huỳnh Tấn Phát, Phường Phú Thuận, Quận 7, Hồ Chí Minh",21.0,3.0,3.0,Unknown,Unknown,2.0,2.0,2.0,Have certificate,Basic,2.0,,Đường Huỳnh Tấn Phát,Phường Phú Thuận,Quận 7,Hồ Chí Minh,0.0952,0,<50m²,1
"Đường Lạc Long Quân, Phường Bưởi, Tây Hồ, Hà Nội",40.0,4.6,3.0,Unknown,Unknown,5.0,5.0,3.0,Have certificate,Full,6.5,,Đường Lạc Long Quân,Phường Bưởi,Tây Hồ,Hà Nội,0.1625,0,<50m²,1
"Đường Trần Phú, Phường 4, Quận 5, Hồ Chí Minh",45.0,3.7,6.0,Unknown,Unknown,3.0,3.0,3.0,Have certificate,Full,8.5,,Đường Trần Phú,Phường 4,Quận 5,Hồ Chí Minh,0.1889,0,<50m²,1
"Đường  Thạch Lam, Phường Phú Thạnh, Tân Phú, Hồ Chí Minh",60.0,4.1,7.0,Unknown,Unknown,2.0,3.0,3.0,Unknown,Unknown,7.5,,Đường  Thạch Lam,Phường Phú Thạnh,Tân Phú,Hồ Chí Minh,0.125,0,50-80m²,0
"Số 81, Đường Cầu Cáp, Phường Lam Sơn, Lê Chân, Hải Phòng",36.65,3.8,10.0,Unknown,Unknown,2.0,2.0,2.0,Have certificate,Unknown,4.65,,"Số 81, Đường Cầu Cáp",Phường Lam Sơn,Lê Chân,Hải Phòng,0.1269,0,<50m²,1
"Đường Đặng Thai Mai, Xã Phước Đồng, Nha Trang, Khánh Hòa",47.8,5.0,10.0,Unknown,Unknown,2.0,2.0,2.0,Have certificate,Full,2.35,,Đường Đặng Thai Mai,Xã Phước Đồng,Nha Trang,Khánh Hòa,0.0492,0,<50m²,1
"Đường Tô Ngọc Vân, Phường Tam Bình, Thủ Đức, Hồ Chí Minh",60.0,4.0,4.0,Đông - Nam,Đông - Nam,2.0,2.0,2.0,Have certificate,Full,3.75,,Đường Tô Ngọc Vân,Phường Tam Bình,Thủ Đức,Hồ Chí Minh,0.0625,0,50-80m²,1
"Phố Đỗ Nhuận, Phường Hòa Minh, Liên Chiểu, Đà Nẵng",90.0,5.0,5.5,Tây - Nam,Tây - Nam,3.0,4.0,3.0,Have certificate,Unknown,4.8,,Phố Đỗ Nhuận,Phường Hòa Minh,Liên Chiểu,Đà Nẵng,0.0533,0,80-120m²,1
"Đường Bùi Xương Trạch, Phường Khương Đình, Thanh Xuân, Hà Nội",30.0,4.0,3.0,Unknown,Unknown,4.0,4.0,4.0,Have certificate,Full,5.45,,Đường Bùi Xương Trạch,Phường Khương Đình,Thanh Xuân,Hà Nội,0.1817,0,<50m²,1
"Đường Lê Hữu Trác, Phường An Hải Đông, Sơn Trà, Đà Nẵng",147.0,6.1,6.0,Tây,Tây,1.0,6.0,6.0,Have certificate,Basic,6.9,,Đường Lê Hữu Trác,Phường An Hải Đông,Sơn Trà,Đà Nẵng,0.0469,0,120-200m²,1
"Dự án Sun Casa Central, Đường Dân Chủ, Xã Vĩnh Tân, Tân Uyên, Bình Dương",168.0,7.0,9.0,Unknown,Unknown,2.0,3.0,3.0,Unknown,Unknown,5.2,Dự án Sun Casa Central,Đường Dân Chủ,Xã Vĩnh Tân,Tân Uyên,Bình Dương,0.031,1,120-200m²,0
"Đường Hoàng Diệu 2, Phường Linh Trung, Thủ Đức, Hồ Chí Minh",90.0,4.5,6.0,Unknown,Unknown,3.0,5.0,5.0,Have certificate,Full,5.8,,Đường Hoàng Diệu 2,Phường Linh Trung,Thủ Đức,Hồ Chí Minh,0.0644,0,80-120m²,1
"Đường Gò Dầu, Phường Tân Sơn Nhì, Tân Phú, Hồ Chí Minh",54.0,4.0,6.0,Unknown,Unknown,4.0,4.0,4.0,Unknown,Unknown,6.0,,Đường Gò Dầu,Phường Tân Sơn Nhì,Tân Phú,Hồ Chí Minh,0.1111,0,50-80m²,0
"Phường Trường Thọ, Thủ Đức, Hồ Chí Minh",102.0,6.0,6.0,Unknown,Unknown,1.0,4.0,4.0,Have certificate,Full,6.7,,,Phường Trường Thọ,Thủ Đức,Hồ Chí Minh,0.0657,0,80-120m²,1
"Đường Quang Trung, Phường Tăng Nhơn Phú B, Quận 9, Hồ Chí Minh",143.0,4.1,6.0,Unknown,Unknown,2.0,7.0,7.0,Have certificate,Full,7.3,,Đường Quang Trung,Phường Tăng Nhơn Phú B,Quận 9,Hồ Chí Minh,0.051,0,120-200m²,1
"Đường Đặng Tử Kính, Phường Thạch Thang, Hải Châu, Đà Nẵng",100.0,5.0,5.5,Nam,Unknown,2.0,3.0,3.0,Have certificate,Full,9.9,,Đường Đặng Tử Kính,Phường Thạch Thang,Hải Châu,Đà Nẵng,0.099,0,80-120m²,1
"Phường Ngọc Hiệp, Nha Trang, Khánh Hòa",72.3,6.0,3.0,Đông - Nam,Đông - Nam,3.0,2.0,2.0,Have certificate,Basic,3.5,,,Phường Ngọc Hiệp,Nha Trang,Khánh Hòa,0.0484,0,50-80m²,1
"Đường Lê Văn Chí, Phường Linh Trung, Thủ Đức, Hồ Chí Minh",105.0,4.0,6.0,Unknown,Unknown,3.0,3.0,2.0,Have certificate,Full,5.6,,Đường Lê Văn Chí,Phường Linh Trung,Thủ Đức,Hồ Chí Minh,0.0533,0,80-120m²,1
"Đường Thủy Xưởng, Phường Phương Sơn, Nha Trang, Khánh Hòa",99.2,5.0,10.0,Đông,Đông,3.0,3.0,3.0,Have certificate,Unknown,9.5,,Đường Thủy Xưởng,Phường Phương Sơn,Nha Trang,Khánh Hòa,0.0958,0,80-120m²,1
"Phố Tôn Đức Thắng, Phường Hàng Bột, Đống Đa, Hà Nội",32.0,4.1,3.0,Unknown,Unknown,5.0,3.0,4.0,Have certificate,Full,7.3,,Phố Tôn Đức Thắng,Phường Hàng Bột,Đống Đa,Hà Nội,0.2281,0,<50m²,1
"Đường Cát Linh, Phường Cát Linh, Đống Đa, Hà Nội",22.0,4.0,3.0,Unknown,Unknown,3.0,2.0,3.0,Have certificate,Full,3.88,,Đường Cát Linh,Phường Cát Linh,Đống Đa,Hà Nội,0.1764,0,<50m²,1
"Phường Tân Quy, Quận 7, Hồ Chí Minh",52.0,4.1,6.0,Unknown,Unknown,2.0,3.0,3.0,Have certificate,Full,5.8,,,Phường Tân Quy,Quận 7,Hồ Chí Minh,0.1115,0,50-80m²,1
"Đường An Thượng, Xã Đông La, Hoài Đức, Hà Nội",40.0,4.0,3.0,Unknown,Unknown,6.0,5.0,5.0,Have certificate,Unknown,4.1,,Đường An Thượng,Xã Đông La,Hoài Đức,Hà Nội,0.1025,0,<50m²,1
"Đường Đê Mới, Xã Phụng Châu, Chương Mỹ, Hà Nội",36.0,3.0,4.0,Bắc,Bắc,3.0,3.0,3.0,Have certificate,Basic,2.6,,Đường Đê Mới,Xã Phụng Châu,Chương Mỹ,Hà Nội,0.0722,0,<50m²,1
"Đường Cổ Nhuế, Phường Liên Mạc, Bắc Từ Liêm, Hà Nội",45.0,3.8,3.0,Unknown,Unknown,4.0,4.0,2.0,Have certificate,Unknown,10.0,,Đường Cổ Nhuế,Phường Liên Mạc,Bắc Từ Liêm,Hà Nội,0.2222,0,<50m²,1
"Đường Nguyễn Văn Khối, Phường 11, Gò Vấp, Hồ Chí Minh",58.0,4.1,6.0,Unknown,Unknown,4.0,4.0,5.0,Have certificate,Unknown,6.0,,Đường Nguyễn Văn Khối,Phường 11,Gò Vấp,Hồ Chí Minh,0.1034,0,50-80m²,1
"Đường Huỳnh Tấn Phát, Phường Bình Thuận, Quận 7, Hồ Chí Minh",56.0,4.1,6.0,Unknown,Unknown,3.0,3.0,3.0,Unknown,Unknown,5.7,,Đường Huỳnh Tấn Phát,Phường Bình Thuận,Quận 7,Hồ Chí Minh,0.1018,0,50-80m²,0
"Đường Xuân Đỉnh, Phường Xuân Đỉnh, Bắc Từ Liêm, Hà Nội",54.0,4.0,3.0,Unknown,Unknown,5.0,4.0,4.0,Have certificate,Unknown,7.6,,Đường Xuân Đỉnh,Phường Xuân Đỉnh,Bắc Từ Liêm,Hà Nội,0.1407,0,50-80m²,1
"Đường Nguyễn Ái Quốc, Phường Tân Phong, Biên Hòa, Đồng Nai",80.0,4.3,6.0,Unknown,Unknown,2.0,4.0,2.0,Have certificate,Full,2.88,,Đường Nguyễn Ái Quốc,Phường Tân Phong,Biên Hòa,Đồng Nai,0.036,0,50-80m²,1
"Đường Bùi Hữu Nghĩa, Phường Tân Vạn, Biên Hòa, Đồng Nai",74.7,4.7,3.0,Unknown,Unknown,2.0,3.0,2.0,Have certificate,Full,2.35,,Đường Bùi Hữu Nghĩa,Phường Tân Vạn,Biên Hòa,Đồng Nai,0.0315,0,50-80m²,1
"Đường Nguyễn Hồng Đào, Phường 14, Tân Bình, Hồ Chí Minh",62.0,4.1,6.0,Unknown,Unknown,3.0,4.0,3.0,Unknown,Unknown,9.0,,Đường Nguyễn Hồng Đào,Phường 14,Tân Bình,Hồ Chí Minh,0.1452,0,50-80m²,0
"Đường Huỳnh Thị Hai, Phường Tân Chánh Hiệp, Quận 12, Hồ Chí Minh",60.0,4.2,4.0,Tây - Bắc,Tây - Bắc,3.0,3.0,4.0,Have certificate,Basic,4.65,,Đường Huỳnh Thị Hai,Phường Tân Chánh Hiệp,Quận 12,Hồ Chí Minh,0.0775,0,50-80m²,1
"Đường Ngô Quyền, Phường La Khê, Hà Đông, Hà Nội",40.0,4.0,3.0,Unknown,Unknown,4.0,4.0,4.0,Have certificate,Unknown,5.9,,Đường Ngô Quyền,Phường La Khê,Hà Đông,Hà Nội,0.1475,0,<50m²,1
"Đường Cù Chính Lan, Phường Hòa Khê, Thanh Khê, Đà Nẵng",45.0,3.5,7.0,Tây - Bắc,Tây - Bắc,3.0,3.0,3.0,Have certificate,Full,4.75,,Đường Cù Chính Lan,Phường Hòa Khê,Thanh Khê,Đà Nẵng,0.1056,0,<50m²,1
"Dự án The Empire - Vinhomes Ocean Park 2, Xã Long Hưng, Văn Giang, Hưng Yên",65.0,5.0,13.0,Unknown,Unknown,5.0,6.0,4.0,Unknown,Unknown,9.3,Dự án The Empire - Vinhomes Ocean Park 2,,Xã Long Hưng,Văn Giang,Hưng Yên,0.1431,1,50-80m²,0
"Đường Bến Vân Đồn, Phường 1, Quận 4, Hồ Chí Minh",56.0,4.1,6.0,Unknown,Unknown,2.0,2.0,2.0,Have certificate,Unknown,6.9,,Đường Bến Vân Đồn,Phường 1,Quận 4,Hồ Chí Minh,0.1232,0,50-80m²,1
"Đường Nguyễn Khuyến, Phường Vĩnh Hải, Nha Trang, Khánh Hòa",107.0,5.0,8.75,Unknown,Unknown,3.0,3.0,3.0,Unknown,Unknown,2.57,,Đường Nguyễn Khuyến,Phường Vĩnh Hải,Nha Trang,Khánh Hòa,0.024,0,80-120m²,0
"Đường Bùi Xương Trạch, Phường Khương Đình, Thanh Xuân, Hà Nội",34.0,4.0,3.0,Unknown,Unknown,5.0,3.0,4.0,Have certificate,Unknown,6.6,,Đường Bùi Xương Trạch,Phường Khương Đình,Thanh Xuân,Hà Nội,0.1941,0,<50m²,1
"Đường 2/4, Phường Vĩnh Phước, Nha Trang, Khánh Hòa",75.0,4.1,6.0,Tây - Nam,Unknown,3.0,2.0,1.0,Unknown,Unknown,3.3,,Đường 2/4,Phường Vĩnh Phước,Nha Trang,Khánh Hòa,0.044,0,50-80m²,0
"Xã Đại Thành, Quốc Oai, Hà Nội",48.0,4.0,3.0,Unknown,Unknown,3.0,3.0,3.0,Have certificate,Basic,2.6,,,Xã Đại Thành,Quốc Oai,Hà Nội,0.0542,0,<50m²,1
"Đường Dũng Sĩ Thanh Khê, Phường Hòa Minh, Liên Chiểu, Đà Nẵng",126.0,6.0,7.5,Tây - Nam,Unknown,3.0,4.0,3.0,Have certificate,Unknown,7.3,,Đường Dũng Sĩ Thanh Khê,Phường Hòa Minh,Liên Chiểu,Đà Nẵng,0.0579,0,120-200m²,1
"Đường Nguyễn Huy Tưởng, Phường Thanh Xuân Bắc, Thanh Xuân, Hà Nội",45.0,4.5,3.0,Unknown,Unknown,5.0,4.0,3.0,Have certificate,Full,9.0,,Đường Nguyễn Huy Tưởng,Phường Thanh Xuân Bắc,Thanh Xuân,Hà Nội,0.2,0,<50m²,1
"Đường Trường Chinh, Phường Lãm Hà, Kiến An, Hải Phòng",120.0,4.4,10.0,Tây - Bắc,Unknown,2.0,2.0,2.0,Have certificate,Unknown,7.5,,Đường Trường Chinh,Phường Lãm Hà,Kiến An,Hải Phòng,0.0625,0,80-120m²,1
"Đường 746B, Phường Uyên Hưng, Tân Uyên, Bình Dương",63.0,5.0,17.0,Unknown,Unknown,2.0,3.0,3.0,Have certificate,Basic,1.5,,Đường 746B,Phường Uyên Hưng,Tân Uyên,Bình Dương,0.0238,0,50-80m²,1
"Đường Đội Cấn, Phường Đội Cấn, Ba Đình, Hà Nội",38.0,4.0,3.0,Unknown,Unknown,5.0,4.0,4.0,Unknown,Unknown,8.5,,Đường Đội Cấn,Phường Đội Cấn,Ba Đình,Hà Nội,0.2237,0,<50m²,0
"Đường Phú Lộc 15, Phường Hòa Minh, Liên Chiểu, Đà Nẵng",75.0,5.0,5.5,Unknown,Unknown,2.0,3.0,3.0,Unknown,Unknown,3.55,,Đường Phú Lộc 15,Phường Hòa Minh,Liên Chiểu,Đà Nẵng,0.0473,0,50-80m²,0
"Khu đô thị Waterpoint, Tỉnh lộ 824, An Thạnh, Bến Lức, Long An",150.0,10.0,12.0,Bắc,Unknown,2.0,4.0,3.0,Unknown,Unknown,8.0,,"Khu đô thị Waterpoint, Tỉnh lộ 824, An Thạnh",,Bến Lức,Long An,0.0533,0,120-200m²,0
"Đường Lý Văn Tố, Phường Phước Mỹ, Sơn Trà, Đà Nẵng",73.0,5.0,7.5,Đông,Đông,2.0,3.0,3.0,Have certificate,Full,8.0,,Đường Lý Văn Tố,Phường Phước Mỹ,Sơn Trà,Đà Nẵng,0.1096,0,50-80m²,1
"Phường Yên Hòa, Cầu Giấy, Hà Nội",45.0,5.2,3.0,Tây - Bắc,Unknown,5.0,3.0,4.0,Have certificate,Basic,9.5,,,Phường Yên Hòa,Cầu Giấy,Hà Nội,0.2111,0,<50m²,1
"Xã Đại Thành, Quốc Oai, Hà Nội",53.1,4.0,3.0,Unknown,Unknown,3.0,3.0,3.0,Have certificate,Basic,3.0,,,Xã Đại Thành,Quốc Oai,Hà Nội,0.0565,0,50-80m²,1
"Đường Ngô Thì Nhậm, Phường Quang Trung, Hà Đông, Hà Nội",45.0,5.0,3.0,Unknown,Unknown,4.0,4.0,4.0,Have certificate,Full,7.1,,Đường Ngô Thì Nhậm,Phường Quang Trung,Hà Đông,Hà Nội,0.1578,0,<50m²,1
"Đường Bạch Đằng, Phường 24, Bình Thạnh, Hồ Chí Minh",46.0,4.1,6.0,Unknown,Unknown,2.0,2.0,2.0,Have certificate,Full,5.2,,Đường Bạch Đằng,Phường 24,Bình Thạnh,Hồ Chí Minh,0.113,0,<50m²,1
"Đường Âu Cơ, Phường 9, Tân Bình, Hồ Chí Minh",25.0,4.1,6.0,Unknown,Unknown,4.0,4.0,3.0,Have certificate,Full,3.05,,Đường Âu Cơ,Phường 9,Tân Bình,Hồ Chí Minh,0.122,0,<50m²,1
"Hẻm 518, Đường Võ Văn Kiệt, Phường Cô Giang, Quận 1, Hồ Chí Minh",24.0,4.1,6.0,Đông - Nam,Unknown,2.0,3.0,2.0,Have certificate,Unknown,6.2,,"Hẻm 518, Đường Võ Văn Kiệt",Phường Cô Giang,Quận 1,Hồ Chí Minh,0.2583,0,<50m²,1
"Số 230, Phố Trung Lực, Phường Đằng Lâm, Hải An, Hải Phòng",96.0,4.0,6.0,Đông,Đông - Nam,2.0,4.0,3.0,Have certificate,Unknown,9.5,,"Số 230, Phố Trung Lực",Phường Đằng Lâm,Hải An,Hải Phòng,0.099,0,80-120m²,1
"Đường Gò Đen, Xã Phước Lợi, Bến Lức, Long An",102.0,4.5,5.0,Unknown,Unknown,2.0,2.0,2.0,Have certificate,Full,1.56,,Đường Gò Đen,Xã Phước Lợi,Bến Lức,Long An,0.0153,0,80-120m²,1
"Ngõ 441 Đường Thiên Lôi, Phường Vĩnh Niệm, Lê Chân, Hải Phòng",58.0,8.0,5.0,Unknown,Unknown,4.0,3.0,3.0,Have certificate,Full,3.8,,Ngõ 441 Đường Thiên Lôi,Phường Vĩnh Niệm,Lê Chân,Hải Phòng,0.0655,0,50-80m²,1
"Đường Tiên Sơn 10, Phường Hòa Cường Nam, Hải Châu, Đà Nẵng",88.0,5.0,5.5,Unknown,Unknown,2.0,3.0,3.0,Have certificate,Full,5.8,,Đường Tiên Sơn 10,Phường Hòa Cường Nam,Hải Châu,Đà Nẵng,0.0659,0,80-120m²,1
"Đường Lạc Long Quân, Phường Xuân La, Tây Hồ, Hà Nội",40.0,4.0,2.5,Unknown,Unknown,3.0,2.0,3.0,Have certificate,Unknown,4.5,,Đường Lạc Long Quân,Phường Xuân La,Tây Hồ,Hà Nội,0.1125,0,<50m²,1
"Đường Quang Trung, Phường Quang Trung, Hà Đông, Hà Nội",32.0,4.0,3.0,Unknown,Unknown,4.0,3.0,3.0,Have certificate,Unknown,3.3,,Đường Quang Trung,Phường Quang Trung,Hà Đông,Hà Nội,0.1031,0,<50m²,1
"Đường Số 12, Phường Tam Bình, Thủ Đức, Hồ Chí Minh",58.8,5.0,6.0,Tây - Nam,Unknown,3.0,2.0,1.0,Have certificate,Unknown,3.6,,Đường Số 12,Phường Tam Bình,Thủ Đức,Hồ Chí Minh,0.0612,0,50-80m²,1
"Đường Trường Chinh, Phường Tây Thạnh, Tân Phú, Hồ Chí Minh",112.0,4.0,6.0,Unknown,Unknown,2.0,3.0,3.0,Have certificate,Full,7.9,,Đường Trường Chinh,Phường Tây Thạnh,Tân Phú,Hồ Chí Minh,0.0705,0,80-120m²,1
"Đường Phú Diễn, Phường Phú Diễn, Bắc Từ Liêm, Hà Nội",42.0,4.0,4.0,Unknown,Unknown,5.0,4.0,4.0,Have certificate,Full,9.6,,Đường Phú Diễn,Phường Phú Diễn,Bắc Từ Liêm,Hà Nội,0.2286,0,<50m²,1
